"product_id","category","product","client","operation_date","operation_day","operation_hour","week_of_month","day_of_week","sale_count","subtotal"
148,Budines,Budin de Naranja,Romina,"2023-08-07","11","11","1",Lunes,3.0,31264
147,Budines,Budines de Limon,Romina,"2023-08-07","11","11","1",Lunes,3.0,31264
275,Unknow,Sorrentinos de osobuco,Romina,"2023-08-07","11","11","1",Lunes,6.0,31264
106,Facturas,Facturas-Medialunas,Romina,"2023-08-07","11","11","1",Lunes,10.0,31264
106,Facturas,Facturas-Medialunas,Romina,"2023-08-07","11","11","1",Lunes,32.0,31264
108,Pan Molde,Pan Molde Integral,Romina,"2023-08-07","11","11","1",Lunes,4.0,31264
293,chocolates,Barra dulce de leche / maní,Local,"2023-08-07","12","12","1",Lunes,1.0,2698
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","12","12","1",Lunes,1.0,2698
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-08-07","12","12","1",Lunes,1.0,2698
101,Criollos,Criollos,Local,"2023-08-07","12","12","1",Lunes,1.0,2698
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-07","12","12","1",Lunes,1.0,2413
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-07","12","12","1",Lunes,1.0,2413
161,Cuadrados,Pasta Frola Membrillo,Local,"2023-08-07","12","12","1",Lunes,1.0,2413
101,Criollos,Criollos,Local,"2023-08-07","12","12","1",Lunes,1.0,2413
114,Pizzetas,Pizzetas x2,Local,"2023-08-07","17","17","1",Lunes,2.0,4218
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-08-07","17","17","1",Lunes,1.0,1777
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-07","17","17","1",Lunes,1.0,1777
125,Cookies,Cookies de Limon 200gr,Local,"2023-08-07","17","17","1",Lunes,1.0,1777
119,Chipa,Chipa,Local,"2023-08-07","17","17","1",Lunes,1.0,4218
229,Pastas,Disco de emp. arabes x12u,Local,"2023-08-07","17","17","1",Lunes,1.0,4218
228,Unknow,Pan de campo,Local,"2023-08-07","17","17","1",Lunes,1.0,4218
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","17","17","1",Lunes,1.0,4218
119,Chipa,Chipa,Local,"2023-08-07","17","17","1",Lunes,1.0,450
108,Pan Molde,Pan Molde Integral,Local,"2023-08-07","17","17","1",Lunes,1.0,3496
228,Unknow,Pan de campo,Local,"2023-08-07","17","17","1",Lunes,1.0,3496
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-07","17","17","1",Lunes,4.0,3496
145,Roll Canela,Rol de Canela y Pasas,Local,"2023-08-07","17","17","1",Lunes,1.0,2641
228,Unknow,Pan de campo,Local,"2023-08-07","17","17","1",Lunes,2.0,2641
177,Pastas,Spaguettis de Espinacas 200gr,Ariel Minoet,"2023-08-07","17","17","1",Lunes,1.0,3952
186,Pastas,Fetuchinis de Morron 400gr,Ariel Minoet,"2023-08-07","17","17","1",Lunes,1.0,3952
281,Panaderia,Frances,Ariel Minoet,"2023-08-07","17","17","1",Lunes,1.0,3952
147,Budines,Budines de Limon,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
229,Pastas,Disco de emp. arabes x12u,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
277,Unknow,Pizzeta de muzza,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
226,Pastas,Ñoquis x 400hrs,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
175,Pastas,Spaguettis de Huevo 200gr,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","18","18","1",Lunes,1.0,1050
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","18","18","1",Lunes,1.0,7629
114,Pizzetas,Pizzetas x2,Local,"2023-08-07","18","18","1",Lunes,4.0,7629
114,Pizzetas,Pizzetas x2,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,4.0,7629
107,Pan Molde,Pan Molde Blanco,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
175,Pastas,Spaguettis de Huevo 200gr,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
226,Pastas,Ñoquis x 400hrs,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
277,Unknow,Pizzeta de muzza,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
229,Pastas,Disco de emp. arabes x12u,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
147,Budines,Budines de Limon,María Belén de Perez ,"2023-08-07","18","18","1",Lunes,1.0,7629
129,Cookies,Cookies de Chocolate 200gr,Local,"2023-08-07","18","18","1",Lunes,1.0,2812
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-08-07","18","18","1",Lunes,1.0,2812
261,Unknow,Factura (Promo),Local,"2023-08-07","18","18","1",Lunes,1.0,2812
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","18","18","1",Lunes,1.0,2812
159,Alfajores,Alfajor Coco,Local,"2023-08-07","18","18","1",Lunes,1.0,460
101,Criollos,Criollos,Local,"2023-08-07","18","18","1",Lunes,1.0,1036
161,Cuadrados,Pasta Frola Membrillo,Local,"2023-08-07","18","18","1",Lunes,1.0,1036
290,chocolates,Bombones surtidos (redondos),Local,"2023-08-07","18","18","1",Lunes,1.0,840
106,Facturas,Facturas-Medialunas,Local,"2023-08-07","18","18","1",Lunes,1.0,2033
114,Pizzetas,Pizzetas x2,Local,"2023-08-07","18","18","1",Lunes,2.0,2033
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","18","18","1",Lunes,1.0,2033
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","18","18","1",Lunes,1.0,1050
106,Facturas,Facturas-Medialunas,Local,"2023-08-07","18","18","1",Lunes,3.0,1634
277,Unknow,Pizzeta de muzza,Local,"2023-08-07","18","18","1",Lunes,1.0,1634
112,Pan Sandwich,Pan de Pancho x 2,Local,"2023-08-07","19","19","1",Lunes,1.0,494
168,Cuadrados,Cuadrados Mil Hojas,Local,"2023-08-07","19","19","1",Lunes,1.0,2641
261,Unknow,Factura (Promo),Local,"2023-08-07","19","19","1",Lunes,2.0,2641
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-07","19","19","1",Lunes,4.0,2641
114,Pizzetas,Pizzetas x2,Local,"2023-08-07","19","19","1",Lunes,4.0,1700
123,Cookies,Cookies Marmolado 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
106,Facturas,Facturas-Medialunas,Local,"2023-08-07","20","20","1",Lunes,1.0,1290
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-07","20","20","1",Lunes,1.0,1290
290,chocolates,Bombones surtidos (redondos),Local,"2023-08-07","20","20","1",Lunes,1.0,1995
293,chocolates,Barra dulce de leche / maní,Local,"2023-08-07","20","20","1",Lunes,1.0,1995
108,Pan Molde,Pan Molde Integral,Local,"2023-08-07","20","20","1",Lunes,1.0,1995
280,Cookies,Cookies de Naranja 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
260,Unknow,Delivery,Dulce Miga,"2023-08-07","20","20","1",Lunes,1.0,63040
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-07","20","20","1",Lunes,84.0,63040
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
185,Pastas,Fetuchinis de Morron 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
183,Pastas,Fetuchinis de Espinacas 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
147,Budines,Budines de Limon,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
148,Budines,Budin de Naranja,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
155,Budines,Budin de Coco,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
150,Budines,Budin con chips,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
151,Budines,Budin de Manzana,Dulce Miga,"2023-08-07","20","20","1",Lunes,1.0,63040
139,Cookies,Palmeritas 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,6.0,63040
141,Cookies,Coquitos 200gr,Dulce Miga,"2023-08-07","20","20","1",Lunes,3.0,63040
107,Pan Molde,Pan Molde Blanco,Villa del Rosario ,"2023-08-08","08","08","2",Martes,5.0,22696
250,Unknow,pan lomo x1,Villa del Rosario ,"2023-08-08","08","08","2",Martes,10.0,22696
261,Unknow,Factura (Promo),Local,"2023-08-08","08","08","2",Martes,2.0,361
260,Unknow,Delivery,Canela Y Miel,"2023-08-08","08","08","2",Martes,1.0,23392
107,Pan Molde,Pan Molde Blanco,Canela Y Miel,"2023-08-08","08","08","2",Martes,5.0,23392
161,Cuadrados,Pasta Frola Membrillo,Canela Y Miel,"2023-08-08","08","08","2",Martes,5.0,23392
139,Cookies,Palmeritas 200gr,Canela Y Miel,"2023-08-08","08","08","2",Martes,6.0,23392
141,Cookies,Coquitos 200gr,Canela Y Miel,"2023-08-08","08","08","2",Martes,10.0,23392
156,Alfajores,Alfajorcitos Maicena 200gr,Canela Y Miel,"2023-08-08","08","08","2",Martes,7.0,23392
111,Pan Sandwich,Pan Hamburguesa x 2,Villa del Rosario ,"2023-08-08","08","08","2",Martes,10.0,22696
106,Facturas,Facturas-Medialunas,Villa del Rosario ,"2023-08-08","08","08","2",Martes,48.0,22696
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-08","09","09","2",Martes,24.0,16952
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","09","09","2",Martes,1.0,1454
260,Unknow,Delivery,Dulce Miga,"2023-08-08","09","09","2",Martes,1.0,16952
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2023-08-08","09","09","2",Martes,15.0,16952
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-08","09","09","2",Martes,6.0,16952
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-08","09","09","2",Martes,7.0,16952
261,Unknow,Factura (Promo),Local,"2023-08-08","09","09","2",Martes,2.0,1454
117,Criollos,Criollos/Cremonas 250gr,Alma Light,"2023-08-08","10","10","2",Martes,3.0,10750
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-08","10","10","2",Martes,1.0,998
148,Budines,Budin de Naranja,Local,"2023-08-08","10","10","2",Martes,1.0,2309
281,Panaderia,Frances,Local,"2023-08-08","10","10","2",Martes,1.0,2309
106,Facturas,Facturas-Medialunas,Alma Light,"2023-08-08","10","10","2",Martes,6.0,10750
106,Facturas,Facturas-Medialunas,Alma Light,"2023-08-08","10","10","2",Martes,6.0,10750
114,Pizzetas,Pizzetas x2,Alma Light,"2023-08-08","10","10","2",Martes,8.0,10750
204,Chipa,Chipa 250gr,Alma Light,"2023-08-08","10","10","2",Martes,4.0,10750
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","11","11","2",Martes,1.0,2214
261,Unknow,Factura (Promo),Local,"2023-08-08","11","11","2",Martes,4.0,722
122,Panaderia,Galletitas de Queso 100gr,Local,"2023-08-08","11","11","2",Martes,1.0,360
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","11","11","2",Martes,1.0,2214
226,Pastas,Ñoquis x 400hrs,Local,"2023-08-08","11","11","2",Martes,1.0,1425
162,Masas Secas,Masas Secas,Local,"2023-08-08","11","11","2",Martes,1.0,1800
261,Unknow,Factura (Promo),Local,"2023-08-08","11","11","2",Martes,4.0,2214
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","12","12","2",Martes,1.0,1245
238,Pan Sandwich,Sand de pebete,Local,"2023-08-08","12","12","2",Martes,1.0,1245
261,Unknow,Factura (Promo),Local,"2023-08-08","12","12","2",Martes,2.0,1249
218,Unknow,Postre Chesscake de Frutos Rojos,Local,"2023-08-08","12","12","2",Martes,1.0,1249
281,Panaderia,Frances,Local,"2023-08-08","12","12","2",Martes,1.0,4532
280,Cookies,Cookies de Naranja 200gr,Local,"2023-08-08","12","12","2",Martes,1.0,4532
114,Pizzetas,Pizzetas x2,Local,"2023-08-08","12","12","2",Martes,2.0,4532
176,Pastas,Spaguettis de Huevo 400gr,Local,"2023-08-08","12","12","2",Martes,1.0,4532
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","12","12","2",Martes,1.0,1093
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","12","12","2",Martes,2.0,1245
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","16","16","2",Martes,2.0,3280
162,Masas Secas,Masas Secas,Local,"2023-08-08","16","16","2",Martes,1.0,3280
147,Budines,Budines de Limon,Local,"2023-08-08","16","16","2",Martes,1.0,3050
154,Budines,Budin de Zanahoria,Local,"2023-08-08","16","16","2",Martes,1.0,3050
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","16","16","2",Martes,1.0,3050
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","16","16","2",Martes,2.0,684
147,Budines,Budines de Limon,Local,"2023-08-08","16","16","2",Martes,1.0,3280
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","16","16","2",Martes,4.0,3280
281,Panaderia,Frances,Local,"2023-08-08","17","17","2",Martes,1.0,893
299,Panaderia,sandw Pan frances,Local,"2023-08-08","17","17","2",Martes,1.0,703
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-08","17","17","2",Martes,1.0,1254
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","17","17","2",Martes,3.0,684
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","17","17","2",Martes,3.0,684
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","17","17","2",Martes,2.0,456
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","17","17","2",Martes,2.0,456
145,Roll Canela,Rol de Canela y Pasas,Local,"2023-08-08","17","17","2",Martes,1.0,1254
261,Unknow,Factura (Promo),Local,"2023-08-08","17","17","2",Martes,1.0,703
162,Masas Secas,Masas Secas,Local,"2023-08-08","17","17","2",Martes,1.0,570
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","17","17","2",Martes,1.0,399
261,Unknow,Factura (Promo),Local,"2023-08-08","17","17","2",Martes,1.0,656
101,Criollos,Criollos,Local,"2023-08-08","17","17","2",Martes,1.0,656
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","17","17","2",Martes,1.0,893
101,Criollos,Criollos,Local,"2023-08-08","18","18","2",Martes,1.0,1330
281,Panaderia,Frances,Local,"2023-08-08","18","18","2",Martes,1.0,350
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","18","18","2",Martes,1.0,399
281,Panaderia,Frances,Local,"2023-08-08","18","18","2",Martes,1.0,770
295,chocolates,Chupetín Redondo,Local,"2023-08-08","18","18","2",Martes,2.0,494
232,Unknow,Sand de miga de JyQ ind,Local,"2023-08-08","18","18","2",Martes,2.0,855
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-08","18","18","2",Martes,1.0,1330
261,Unknow,Factura (Promo),Local,"2023-08-08","19","19","2",Martes,10.0,2960
261,Unknow,Factura (Promo),Local,"2023-08-08","19","19","2",Martes,1.0,703
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","19","19","2",Martes,1.0,399
162,Masas Secas,Masas Secas,Local,"2023-08-08","19","19","2",Martes,1.0,570
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2023-08-08","19","19","2",Martes,1.0,399
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,770
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,770
295,chocolates,Chupetín Redondo,Local,"2023-08-08","19","19","2",Martes,2.0,494
232,Unknow,Sand de miga de JyQ ind,Local,"2023-08-08","19","19","2",Martes,2.0,855
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-08","19","19","2",Martes,1.0,1330
101,Criollos,Criollos,Local,"2023-08-08","19","19","2",Martes,1.0,1330
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,350
261,Unknow,Factura (Promo),Local,"2023-08-08","19","19","2",Martes,10.0,2960
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,2960
299,Panaderia,sandw Pan frances,Local,"2023-08-08","19","19","2",Martes,1.0,703
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,2960
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,12.0,4320
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","19","19","2",Martes,4.0,4320
114,Pizzetas,Pizzetas x2,Local,"2023-08-08","19","19","2",Martes,2.0,808
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,1.0,893
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,893
147,Budines,Budines de Limon,Local,"2023-08-08","19","19","2",Martes,1.0,3280
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,4.0,3280
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","19","19","2",Martes,2.0,3280
162,Masas Secas,Masas Secas,Local,"2023-08-08","19","19","2",Martes,1.0,3280
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","19","19","2",Martes,1.0,3050
154,Budines,Budin de Zanahoria,Local,"2023-08-08","19","19","2",Martes,1.0,3050
147,Budines,Budines de Limon,Local,"2023-08-08","19","19","2",Martes,1.0,3050
261,Unknow,Factura (Promo),Local,"2023-08-08","19","19","2",Martes,10.0,2960
281,Panaderia,Frances,Local,"2023-08-08","19","19","2",Martes,1.0,2960
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","19","19","2",Martes,2.0,684
114,Pizzetas,Pizzetas x2,Local,"2023-08-08","19","19","2",Martes,2.0,808
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,2.0,456
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,3.0,684
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","19","19","2",Martes,3.0,684
145,Roll Canela,Rol de Canela y Pasas,Local,"2023-08-08","19","19","2",Martes,1.0,1254
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-08","19","19","2",Martes,1.0,1254
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","20","20","2",Martes,4.0,3280
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","20","20","2",Martes,2.0,3280
162,Masas Secas,Masas Secas,Local,"2023-08-08","20","20","2",Martes,1.0,3280
147,Budines,Budines de Limon,Local,"2023-08-08","20","20","2",Martes,1.0,3280
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","20","20","2",Martes,4.0,3280
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","20","20","2",Martes,2.0,3280
162,Masas Secas,Masas Secas,Local,"2023-08-08","20","20","2",Martes,1.0,3280
181,Pastas,Fetuchinis de Huevo 200gr,Local,"2023-08-08","20","20","2",Martes,1.0,2062
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-08","20","20","2",Martes,1.0,2062
261,Unknow,Factura (Promo),Local,"2023-08-08","20","20","2",Martes,1.0,2062
107,Pan Molde,Pan Molde Blanco,Local,"2023-08-08","20","20","2",Martes,1.0,1050
281,Panaderia,Frances,Local,"2023-08-08","20","20","2",Martes,1.0,1090
281,Panaderia,Frances,Local,"2023-08-08","20","20","2",Martes,1.0,1030
261,Unknow,Factura (Promo),Local,"2023-08-08","20","20","2",Martes,1.0,656
101,Criollos,Criollos,Local,"2023-08-08","20","20","2",Martes,1.0,656
167,Cuadrados,Cuadrador Brownie,Local,"2023-08-08","20","20","2",Martes,1.0,2660
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2023-08-08","20","20","2",Martes,1.0,2660
108,Pan Molde,Pan Molde Integral,Local,"2023-08-08","20","20","2",Martes,1.0,2660
147,Budines,Budines de Limon,Local,"2023-08-08","20","20","2",Martes,1.0,3280
106,Facturas,Facturas-Medialunas,Local,"2023-08-08","20","20","2",Martes,4.0,3280
109,Pan Sandwich,Pan Baguette x2,Local,"2023-08-08","20","20","2",Martes,2.0,3280
162,Masas Secas,Masas Secas,Local,"2023-08-08","20","20","2",Martes,1.0,3280
147,Budines,Budines de Limon,Local,"2023-08-08","20","20","2",Martes,1.0,3280
260,Unknow,Delivery,Dulce Miga,"2023-08-08","21","21","2",Martes,1.0,29408
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-08","21","21","2",Martes,3.0,29408
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2023-08-08","21","21","2",Martes,15.0,29408
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-08","21","21","2",Martes,84.0,29408
281,Panaderia,Frances,Dulce Miga,"2023-08-08","21","21","2",Martes,3.0,28368
281,Panaderia,Frances,Dulce Miga,"2023-08-08","21","21","2",Martes,3.0,29408
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2023-08-08","21","21","2",Martes,15.0,28368
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-08","21","21","2",Martes,3.0,28368
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-08","21","21","2",Martes,84.0,28368
101,Criollos,Criollos,Local,"2023-08-09","08","08","2",Miercoles,1.0,504
106,Facturas,Facturas-Medialunas,Local,"2023-08-09","08","08","2",Miercoles,1.0,504
111,Pan Sandwich,Pan Hamburguesa x 2,Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,1.0,4408
110,Pan Sandwich,Pan Chip x 250gr,Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,1.0,4408
122,Panaderia,Galletitas de Queso 100gr,Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,1.0,4408
282,Criollos,Criollos x 200 (promo),Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,1.0,4408
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2023-08-09","09","09","2",Miercoles,15.0,30608
281,Panaderia,Frances,Dulce Miga,"2023-08-09","09","09","2",Miercoles,1.0,30608
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-09","09","09","2",Miercoles,84.0,30608
260,Unknow,Delivery,Dulce Miga,"2023-08-09","09","09","2",Miercoles,1.0,30608
114,Pizzetas,Pizzetas x2,Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,2.0,4408
261,Unknow,Factura (Promo),Local,"2023-08-09","09","09","2",Miercoles,1.0,561
276,Unknow,Ravioles de jamón y muzza,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,3.0,14712
226,Pastas,Ñoquis x 400hrs,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,3.0,14712
278,Unknow,Pizzeta de muzza y jamón,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,2.0,14712
181,Pastas,Fetuchinis de Huevo 200gr,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,3.0,14712
260,Unknow,Delivery,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,1.0,14712
183,Pastas,Fetuchinis de Espinacas 200gr,TODO + Q´ SUELTO,"2023-08-09","09","09","2",Miercoles,1.0,14712
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-09","09","09","2",Miercoles,6.0,46960
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2023-08-09","09","09","2",Miercoles,6.0,46960
106,Facturas,Facturas-Medialunas,Dulce Miga,"2023-08-09","09","09","2",Miercoles,168.0,46960
139,Cookies,Palmeritas 200gr,Dulce Miga,"2023-08-09","09","09","2",Miercoles,1.0,46960
147,Budines,Budines de Limon,Dulce Miga,"2023-08-09","09","09","2",Miercoles,3.0,46960
260,Unknow,Delivery,Dulce Miga,"2023-08-09","09","09","2",Miercoles,1.0,46960
101,Criollos,Criollos,Local,"2023-08-09","09","09","2",Miercoles,1.0,561
261,Unknow,Factura (Promo),Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,4.0,4408
107,Pan Molde,Pan Molde Blanco,Manero Maria Agustina,"2023-08-09","09","09","2",Miercoles,1.0,4408
106,Facturas,Facturas-Medialunas,Local,"2023-08-09","09","09","2",Miercoles,2.0,2632
108,Pan Molde,Pan Molde Integral,Local,"2023-08-09","09","09","2",Miercoles,1.0,2632
261,Unknow,Factura (Promo),Local,"2023-08-09","09","09","2",Miercoles,6.0,2632
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2023-08-09","09","09","2",Miercoles,3.0,30608
108,Pan Molde,Pan Molde Integral,Dulce Membrillo,"2023-08-09","10","10","2",Miercoles,3.0,45016
155,Budines,Budin de Coco,Local,"2023-08-09","10","10","2",Miercoles,1.0,1950
119,Chipa,Chipa,Local,"2023-08-09","10","10","2",Miercoles,1.0,1950
